ID,WT,age,sex,region,edu,job,income,polview,d_paper,d_magazine,d_tv,d_radio,d_portal,d_messenger,d_sns,d_video,d_shortform,d_ott,d_ai,d_podcast,u_paper,u_magazine,u_tv,u_radio,u_portal,u_messenger,u_sns,u_video,u_shortform,u_ott,u_ai,u_podcast,p_share,p_like,p_comment,engagement,interest,trust_news,trust_new_src,paid_exp,paid_intent,news_none,main_path
1906.0,2.843059502098638,25.0,2.0,9.0,3.0,7.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2.3333333333333335,0,0,0,5.0
1907.0,0.6057472290296727,64.0,1.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2.3333333333333335,0,0,0,2.0
1908.0,0.4814084871345669,50.0,1.0,14.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,5.0
1909.0,0.2574159527152616,61.0,1.0,8.0,2.0,5.0,5.0,3.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,2,3.0,4.0,4.0,0,0,0,2.0
1910.0,0.6352362459179872,33.0,1.0,15.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1911.0,2.041868391743071,43.0,1.0,9.0,3.0,2.0,6.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,1.6666666666666667,0,0,0,2.0
1912.0,0.6526045021077269,57.0,1.0,11.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,1,9998.0
1913.0,0.6911663041495688,25.0,1.0,2.0,3.0,11.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0
1914.0,0.5645083575708469,73.0,2.0,3.0,2.0,10.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,1.0,0,0,0,2.0
1915.0,0.947229606029931,75.0,2.0,2.0,1.0,10.0,2.0,5.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
1916.0,0.8515588433579588,54.0,1.0,3.0,2.0,6.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0
1917.0,0.4263251363625427,64.0,2.0,14.0,1.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1918.0,0.7140012640983473,72.0,1.0,10.0,2.0,2.0,3.0,4.0,4.0,0.0,7.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,5.0
1919.0,0.2366192163457963,36.0,2.0,8.0,3.0,10.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,2,3.0,4.0,4.0,0,0,0,5.0
1920.0,0.9408543839072376,55.0,1.0,2.0,2.0,5.0,8.0,2.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
1921.0,3.922124435180175,30.0,2.0,9.0,3.0,3.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.0,0,0,0,5.0
1922.0,0.2585289966457448,44.0,1.0,8.0,3.0,7.0,7.0,3.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,3.0,4.0,4.0,0,0,0,5.0
1923.0,0.8534973570176388,28.0,1.0,5.0,3.0,6.0,7.0,2.0,3.0,0.0,5.0,3.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,4.0,4.0,3.0,0,0,0,5.0
1924.0,1.190573503711404,57.0,2.0,15.0,2.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,1,9998.0
1925.0,0.9540806840652675,71.0,1.0,2.0,1.0,12.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
1926.0,0.6633418144991525,61.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0
1927.0,0.2366192163457963,37.0,2.0,8.0,3.0,10.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.6666666666666665,0,0,0,5.0
1928.0,2.009057286571335,38.0,1.0,9.0,3.0,3.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2.0,3.0,2.0,0,0,0,5.0
1929.0,0.4915072458154424,65.0,2.0,3.0,2.0,10.0,3.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
1930.0,0.8234157990633417,48.0,1.0,2.0,3.0,6.0,7.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0
1931.0,1.048830348333029,69.0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0
1932.0,0.8234157990633417,45.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.3333333333333335,0,0,0,2.0
1933.0,0.913320133060225,29.0,2.0,1.0,3.0,10.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
1934.0,0.5985537435012661,28.0,2.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,4.0,0,0,0,2.0
1935.0,0.8234157990633417,47.0,1.0,2.0,3.0,6.0,7.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,3,3.0,4.0,4.0,0,0,0,5.0
1936.0,0.5952867518557022,56.0,2.0,15.0,3.0,6.0,6.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,2.0,2.6666666666666665,0,0,0,2.0
1937.0,1.6428649686091,67.0,1.0,9.0,3.0,2.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,1.3333333333333333,0,0,0,2.0
1938.0,1.69479276105817,63.0,1.0,9.0,3.0,2.0,6.0,3.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,10.0
1939.0,2.850547190592782,42.0,2.0,9.0,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1940.0,1.097336510109836,39.0,1.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,13.0
1941.0,1.254472511876317,54.0,1.0,2.0,4.0,6.0,9.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
1942.0,1.150019476235731,73.0,2.0,1.0,1.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
1943.0,0.5111440646024982,45.0,2.0,5.0,3.0,6.0,3.0,3.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
1944.0,0.726020561939658,78.0,1.0,15.0,1.0,12.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0
1945.0,2.132294626573978,27.0,2.0,9.0,3.0,6.0,7.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1.0,0,0,0,5.0
1946.0,0.9950127217487287,61.0,2.0,2.0,2.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.0,0,0,0,2.0
1947.0,0.6272362559381585,53.0,1.0,2.0,3.0,8.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0
1948.0,2.964148969428468,70.0,2.0,9.0,2.0,10.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.0,0,0,0,2.0
1949.0,1.961062217590087,33.0,2.0,9.0,3.0,6.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.6666666666666667,0,0,0,2.0
1950.0,0.6370920920787617,44.0,2.0,15.0,2.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,1,9998.0
1951.0,0.5120415807187433,28.0,1.0,4.0,3.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
1952.0,1.104153843472984,38.0,2.0,1.0,3.0,10.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1953.0,0.6153215502591184,31.0,2.0,5.0,3.0,6.0,3.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,2.3333333333333335,0,0,0,5.0
1954.0,1.677701592082171,63.0,1.0,1.0,2.0,2.0,7.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0
1955.0,1.505482133757934,53.0,2.0,9.0,3.0,3.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.3333333333333333,0,0,0,2.0
1956.0,0.4778893678982247,53.0,1.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0
1957.0,0.8083397796379508,30.0,1.0,2.0,2.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,1,9998.0
1958.0,0.8007308017007695,42.0,1.0,15.0,3.0,8.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,3.0,3.0,0,0,0,15.0
1959.0,0.7220914150404116,43.0,1.0,4.0,2.0,5.0,4.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,2.0
1960.0,0.5871873690229469,61.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,4.0,3.6666666666666665,0,0,0,5.0
1961.0,1.136044200648519,42.0,2.0,1.0,3.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
1962.0,3.38958552211634,60.0,1.0,9.0,2.0,2.0,7.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,2.0
1963.0,0.6610197882065696,78.0,1.0,5.0,1.0,12.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,4.0,3.6666666666666665,0,0,0,5.0
1964.0,1.967123936805324,74.0,1.0,9.0,2.0,4.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0,0,0,2.0
1965.0,1.130065136968096,49.0,1.0,1.0,3.0,6.0,8.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
1966.0,0.6820173489155168,77.0,2.0,5.0,1.0,10.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0
1967.0,0.7220914150404116,48.0,1.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
1968.0,0.6122708344039309,65.0,2.0,11.0,2.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2.6666666666666665,0,0,1,9998.0
1969.0,1.028924651691073,29.0,1.0,15.0,3.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,1,9998.0
1970.0,2.586974534266827,60.0,2.0,1.0,2.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0
1971.0,0.6820173489155168,75.0,2.0,5.0,2.0,10.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,2.0
1973.0,1.104153843472984,30.0,2.0,1.0,3.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,5.0
1974.0,1.196401366280717,46.0,2.0,2.0,3.0,6.0,8.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,4.0,0,0,0,2.0
1975.0,0.5305344001883494,55.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,2.0
1976.0,0.8126201805272214,53.0,1.0,15.0,3.0,3.0,6.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,5.0
1977.0,1.807658974440252,57.0,1.0,1.0,2.0,2.0,7.0,3.0,5.0,0.0,7.0,5.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,13.0
1978.0,0.6820173489155168,75.0,2.0,5.0,1.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
1979.0,0.7168340518473371,51.0,1.0,5.0,3.0,6.0,7.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,2.6666666666666665,0,0,0,5.0
1980.0,0.7761926120165853,62.0,1.0,4.0,2.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
1981.0,1.947500551026731,36.0,1.0,9.0,3.0,6.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,2.0
1982.0,0.9262093090180049,28.0,2.0,2.0,3.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,3.0,0,0,0,2.0
1983.0,0.8880243513621224,55.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,5.0
1984.0,0.9408543839072376,56.0,1.0,2.0,2.0,5.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0,0,0,2.0
1985.0,0.6610197882065696,77.0,1.0,5.0,1.0,12.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1986.0,0.5877851163725677,34.0,1.0,11.0,3.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,8.0
1987.0,1.976099312952312,71.0,2.0,9.0,2.0,10.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1.3333333333333333,0,0,0,2.0
1988.0,0.7464392651056229,51.0,1.0,15.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,1,9998.0
1989.0,1.056452454637971,27.0,1.0,4.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3.0,3.0,3.6666666666666665,0,0,0,5.0
1990.0,1.511851902936269,54.0,1.0,9.0,3.0,2.0,6.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0,0,0,1.0
1991.0,0.6583566938423208,76.0,2.0,15.0,2.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,1,9998.0
1992.0,0.5111440646024983,46.0,2.0,5.0,3.0,6.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0,0,0,2.0
1993.0,1.102767198186296,40.0,1.0,11.0,3.0,2.0,6.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,7.0
1994.0,1.820004776857,66.0,2.0,9.0,2.0,10.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.3333333333333333,0,0,0,2.0
1995.0,0.4850263327187738,68.0,2.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,2.0
1996.0,0.7505356191662382,65.0,2.0,5.0,2.0,2.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
1997.0,0.6820173489155168,73.0,2.0,5.0,1.0,10.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
1998.0,0.6274622530860111,26.0,2.0,5.0,3.0,6.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.3333333333333335,0,0,0,2.0
1999.0,0.908620843544509,67.0,1.0,5.0,2.0,2.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,2.0
